src/DatabaseConnection.java:3:	Avoid unused imports such as 'java.sql.ResultSet'
src/Login.java:261:	Avoid variables with short names like e
src/Login.java:261:	Parameter 'e' is not assigned and could be declared final
src/Login.java:261:	publicMethodCommentRequirement Required
src/Login.java:273:	Avoid variables with short names like e
src/Login.java:273:	Parameter 'e' is not assigned and could be declared final
src/Login.java:273:	publicMethodCommentRequirement Required
src/Login.java:287:	Avoid variables with short names like e
src/Login.java:287:	Parameter 'e' is not assigned and could be declared final
src/Login.java:287:	publicMethodCommentRequirement Required
src/Login.java:292:	Local variable 'query' could be declared final
src/Login.java:293:	Local variable 'pst' could be declared final
src/Login.java:294:	Avoid variables with short names like rs
src/Login.java:294:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:294:	Local variable 'rs' could be declared final
src/Login.java:294:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:298:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:299:	Avoid unused local variables such as 'kodikos'.
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DD'-anomaly for variable 'kodikos' (lines '299'-'299').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Found 'DU'-anomaly for variable 'kodikos' (lines '299'-'904').
src/Login.java:299:	Local variable 'kodikos' could be declared final
src/Login.java:299:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:300:	Avoid unused local variables such as 'perigrafi'.
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DD'-anomaly for variable 'perigrafi' (lines '300'-'300').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Found 'DU'-anomaly for variable 'perigrafi' (lines '300'-'904').
src/Login.java:300:	Local variable 'perigrafi' could be declared final
src/Login.java:300:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:301:	Avoid unused local variables such as 'upoloipo'.
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'301').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DD'-anomaly for variable 'upoloipo' (lines '301'-'449').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Found 'DU'-anomaly for variable 'upoloipo' (lines '301'-'904').
src/Login.java:301:	Local variable 'upoloipo' could be declared final
src/Login.java:301:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:301:	The String literal "upoloipo" appears 4 times in this file; the first occurrence is on line 301
src/Login.java:309:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:309:	Avoid empty catch blocks
src/Login.java:309:	Avoid empty catch blocks
src/Login.java:319:	Avoid variables with short names like e
src/Login.java:319:	Parameter 'e' is not assigned and could be declared final
src/Login.java:319:	publicMethodCommentRequirement Required
src/Login.java:338:	Avoid variables with short names like e
src/Login.java:338:	Parameter 'e' is not assigned and could be declared final
src/Login.java:338:	publicMethodCommentRequirement Required
src/Login.java:348:	Local variable 'label_2' could be declared final
src/Login.java:348:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'label_2' is not final.
src/Login.java:373:	Avoid excessively long variable names like btnNewProductButton
src/Login.java:373:	Local variable 'btnNewProductButton' could be declared final
src/Login.java:375:	Avoid variables with short names like e
src/Login.java:375:	Parameter 'e' is not assigned and could be declared final
src/Login.java:375:	publicMethodCommentRequirement Required
src/Login.java:377:	Local variable 'query' could be declared final
src/Login.java:378:	Local variable 'pst' could be declared final
src/Login.java:379:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:380:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:383:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:383:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:383:	Useless parentheses.
src/Login.java:383:	Useless parentheses.
src/Login.java:385:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:387:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:391:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:400:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:410:	The String literal "HOME" appears 4 times in this file; the first occurrence is on line 410
src/Login.java:412:	Avoid variables with short names like e
src/Login.java:412:	Parameter 'e' is not assigned and could be declared final
src/Login.java:412:	publicMethodCommentRequirement Required
src/Login.java:440:	Avoid variables with short names like e
src/Login.java:440:	Parameter 'e' is not assigned and could be declared final
src/Login.java:440:	publicMethodCommentRequirement Required
src/Login.java:442:	Local variable 'query' could be declared final
src/Login.java:443:	Local variable 'pst' could be declared final
src/Login.java:444:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:445:	Avoid variables with short names like rs
src/Login.java:445:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:445:	Local variable 'rs' could be declared final
src/Login.java:445:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:447:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:449:	Local variable 'upoloipo' could be declared final
src/Login.java:449:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:454:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:454:	Avoid empty catch blocks
src/Login.java:454:	Avoid empty catch blocks
src/Login.java:462:	Local variable 'btnHome_1' could be declared final
src/Login.java:462:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'btnHome_1' is not final.
src/Login.java:464:	Avoid variables with short names like e
src/Login.java:464:	Parameter 'e' is not assigned and could be declared final
src/Login.java:464:	publicMethodCommentRequirement Required
src/Login.java:485:	Avoid variables with short names like e
src/Login.java:485:	Parameter 'e' is not assigned and could be declared final
src/Login.java:485:	publicMethodCommentRequirement Required
src/Login.java:522:	Avoid variables with short names like e
src/Login.java:522:	Parameter 'e' is not assigned and could be declared final
src/Login.java:522:	publicMethodCommentRequirement Required
src/Login.java:525:	Local variable 'query' could be declared final
src/Login.java:526:	Local variable 'pst' could be declared final
src/Login.java:527:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:528:	Avoid variables with short names like rs
src/Login.java:528:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:528:	Local variable 'rs' could be declared final
src/Login.java:528:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:530:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:532:	Local variable 'palioupoloipo' could be declared final
src/Login.java:532:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:533:	System.out.println is used
src/Login.java:534:	Local variable 'upoloipo2' could be declared final
src/Login.java:535:	Local variable 'upoloipo22' could be declared final
src/Login.java:538:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:541:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:541:	Avoid empty catch blocks
src/Login.java:541:	Avoid empty catch blocks
src/Login.java:545:	Local variable 'query2' could be declared final
src/Login.java:546:	Local variable 'pst2' could be declared final
src/Login.java:547:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:548:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:550:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:556:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:556:	Avoid empty catch blocks
src/Login.java:556:	Avoid empty catch blocks
src/Login.java:562:	Local variable 'query4' could be declared final
src/Login.java:563:	Local variable 'pst4' could be declared final
src/Login.java:564:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:565:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:566:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:568:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:574:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:574:	Avoid empty catch blocks
src/Login.java:574:	Avoid empty catch blocks
src/Login.java:585:	Avoid variables with short names like e
src/Login.java:585:	Parameter 'e' is not assigned and could be declared final
src/Login.java:585:	publicMethodCommentRequirement Required
src/Login.java:588:	Local variable 'query' could be declared final
src/Login.java:589:	Local variable 'pst' could be declared final
src/Login.java:590:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:591:	Avoid variables with short names like rs
src/Login.java:591:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:591:	Local variable 'rs' could be declared final
src/Login.java:591:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:593:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:595:	Local variable 'palioupoloipo' could be declared final
src/Login.java:595:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:596:	System.out.println is used
src/Login.java:597:	Local variable 'upoloipo2' could be declared final
src/Login.java:598:	Local variable 'upoloipo22' could be declared final
src/Login.java:600:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:602:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:602:	Avoid empty catch blocks
src/Login.java:602:	Avoid empty catch blocks
src/Login.java:606:	Local variable 'query2' could be declared final
src/Login.java:607:	Local variable 'pst2' could be declared final
src/Login.java:608:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:609:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:611:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:616:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:616:	Avoid empty catch blocks
src/Login.java:616:	Avoid empty catch blocks
src/Login.java:627:	Local variable 'query4' could be declared final
src/Login.java:628:	Local variable 'pst4' could be declared final
src/Login.java:629:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:630:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:631:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:633:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:639:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:639:	Avoid empty catch blocks
src/Login.java:639:	Avoid empty catch blocks
src/Login.java:651:	Avoid variables with short names like k
src/Login.java:651:	Parameter 'k' is not assigned and could be declared final
src/Login.java:651:	publicMethodCommentRequirement Required
src/Login.java:673:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:690:	Local variable 'btnSearch' could be declared final
src/Login.java:692:	Parameter 'arg0' is not assigned and could be declared final
src/Login.java:692:	publicMethodCommentRequirement Required
src/Login.java:694:	Local variable 'query' could be declared final
src/Login.java:695:	Local variable 'pst' could be declared final
src/Login.java:696:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:697:	Avoid variables with short names like rs
src/Login.java:697:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:697:	Local variable 'rs' could be declared final
src/Login.java:697:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:700:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:700:	Avoid empty catch blocks
src/Login.java:700:	Avoid empty catch blocks
src/Login.java:711:	Avoid variables with short names like e
src/Login.java:711:	Parameter 'e' is not assigned and could be declared final
src/Login.java:711:	publicMethodCommentRequirement Required
src/Login.java:725:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:755:	Avoid variables with short names like e
src/Login.java:755:	Parameter 'e' is not assigned and could be declared final
src/Login.java:755:	The method 'actionPerformed' has a Cyclomatic Complexity of 17.
src/Login.java:755:	publicMethodCommentRequirement Required
src/Login.java:756:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:756:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:756:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:758:	Local variable 'query' could be declared final
src/Login.java:759:	Local variable 'pst' could be declared final
src/Login.java:760:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:761:	Avoid variables with short names like rs
src/Login.java:761:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:761:	Local variable 'rs' could be declared final
src/Login.java:761:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:764:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:764:	Avoid empty catch blocks
src/Login.java:764:	Avoid empty catch blocks
src/Login.java:767:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:767:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:767:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:769:	Local variable 'query' could be declared final
src/Login.java:770:	Local variable 'pst' could be declared final
src/Login.java:771:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:772:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:773:	Avoid variables with short names like rs
src/Login.java:773:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:773:	Local variable 'rs' could be declared final
src/Login.java:773:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:776:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:776:	Avoid empty catch blocks
src/Login.java:776:	Avoid empty catch blocks
src/Login.java:780:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:780:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:780:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:782:	Local variable 'query' could be declared final
src/Login.java:783:	Local variable 'pst' could be declared final
src/Login.java:784:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:785:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:786:	Avoid variables with short names like rs
src/Login.java:786:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:786:	Local variable 'rs' could be declared final
src/Login.java:786:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:789:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:789:	Avoid empty catch blocks
src/Login.java:789:	Avoid empty catch blocks
src/Login.java:792:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:792:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:792:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:794:	Local variable 'query' could be declared final
src/Login.java:795:	Local variable 'pst' could be declared final
src/Login.java:796:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:797:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:798:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:799:	System.out.println is used
src/Login.java:800:	Avoid variables with short names like rs
src/Login.java:800:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:800:	Local variable 'rs' could be declared final
src/Login.java:800:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:804:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:804:	Avoid empty catch blocks
src/Login.java:804:	Avoid empty catch blocks
src/Login.java:815:	Avoid variables with short names like e
src/Login.java:815:	Parameter 'e' is not assigned and could be declared final
src/Login.java:815:	The method 'actionPerformed' has a Cyclomatic Complexity of 17.
src/Login.java:815:	publicMethodCommentRequirement Required
src/Login.java:816:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:816:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:816:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:818:	Local variable 'query' could be declared final
src/Login.java:819:	Local variable 'pst' could be declared final
src/Login.java:820:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:821:	Avoid variables with short names like rs
src/Login.java:821:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:821:	Local variable 'rs' could be declared final
src/Login.java:821:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:824:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:824:	Avoid empty catch blocks
src/Login.java:824:	Avoid empty catch blocks
src/Login.java:827:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:827:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:827:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:829:	Local variable 'query' could be declared final
src/Login.java:830:	Local variable 'pst' could be declared final
src/Login.java:831:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:832:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:833:	Avoid variables with short names like rs
src/Login.java:833:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:833:	Local variable 'rs' could be declared final
src/Login.java:833:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:836:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:836:	Avoid empty catch blocks
src/Login.java:836:	Avoid empty catch blocks
src/Login.java:840:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:840:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:840:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:842:	Local variable 'query' could be declared final
src/Login.java:843:	Local variable 'pst' could be declared final
src/Login.java:844:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:845:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:846:	Avoid variables with short names like rs
src/Login.java:846:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:846:	Local variable 'rs' could be declared final
src/Login.java:846:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:849:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:849:	Avoid empty catch blocks
src/Login.java:849:	Avoid empty catch blocks
src/Login.java:852:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:852:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:852:	Potential violation of Law of Demeter (method chain calls)
src/Login.java:854:	Local variable 'query' could be declared final
src/Login.java:855:	Local variable 'pst' could be declared final
src/Login.java:856:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:857:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:858:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:859:	System.out.println is used
src/Login.java:860:	Avoid variables with short names like rs
src/Login.java:860:	Ensure that resources like this ResultSet object are closed after use
src/Login.java:860:	Local variable 'rs' could be declared final
src/Login.java:860:	Potential violation of Law of Demeter (object not created locally)
src/Login.java:864:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/Login.java:864:	Avoid empty catch blocks
src/Login.java:864:	Avoid empty catch blocks
src/Login.java:889:	Avoid variables with short names like e
src/Login.java:889:	Parameter 'e' is not assigned and could be declared final
src/Login.java:889:	publicMethodCommentRequirement Required
